10000172,33004578,SDWP,Full-time,Original,2/18/2010,2/25/2010,0 / 0 / 8,,,Abroad,,Visiting Lecturer,"Ehime University, Matsuyama City, Japan",,Japan
13000173,71033199,SLWP,,,7/1/2013,5/31/2014,0 / 11 / 0,0y 11m,Served,Local,No records,MA in Education major in Elementary Mathematics,UP Diliman,Diliman,Philippines
16000174,71033199,SLWP,Full-time,Reinstatement,8/1/2016,12/16/2016,0 / 4 / 16,0y 4m,On-going,Local,,MA in Education,UP Diliman,Diliman,Philippines
11000175,31042324,SLWP,,,6/1/2011,10/31/2011,0 / 5 / 0,0y 5m,Served,Local,No records,MA,UP Diliman,Diliman,Philippines
10000176,31691475,SLWP,,,6/1/2010,5/31/2013,3 / 0 / 0,3y 0m,Served,Local,No records,Ph.D in Statistics,UP Diliman,Diliman,Philippines
11000177,32045133,SLWP,,,7/1/2011,11/30/2011,0 / 5 / 0,0y 5m,with RSO,Local,No records,MA in Science Education,UP Diliman,Diliman,Philippines
13000178,31036181,SDWP,,,9/14/2013,11/12/2013,0 / 1 / 30,6m,On-going,Abroad,No records,"Research Work for PhD Dissertation, short term ","Tokyo, Japan",Tokyo,Japan
12000179,201322130,SLWP,,,8/8/2012,12/31/2016,4/4/2024,9y ,On-going,Abroad,Fulbright Fellowship,Ph.D in Communication and Media,Clemson University,South Carolina,USA
12000180,201322130,SLWP,Full-time,Original,8/8/2012,12/31/2016,4/4/2024,9y ,for data cleaning,Abroad,Fulbright Fellowship,Ph.D in Communication and Media,Clemson University,South Carolina,USA
15000181,201322130,SLWP,,Renewal,8/8/2015,8/7/2016,1 / 0 / 0,2y ,for data cleaning,Abroad,Under the Fullbright Commission in the Philippines Scholarship (Administered by the Philippine-American Education Foundation),,Clemson University,,"South Carolina, USA"
13000182,31276319,SLWP,,,10/1/2013,7/31/2017,3/10/2000,8y ,On-going,Abroad,DFS-UPEMP,Ph.D ,"University of Copenhagen, Denmark",Copenhagen,Denmark
11000183,33086467,SLWP,Half-day,,11/1/2011,10/31/2012,1 / 0 / 0,1y 0m,Served,Local,No records,Master of Library and Information Science,UP Diliman,Diliman,Philippines
16000184,32526749,SLWP,Full-time,Original,1/1/2016,12/31/2016,1 / 0 / 0,1y 0m,On-going,Local,,Ph.D. in Mathematics,UP Diliman,Diliman,Philippines
12000185,32039027,SLWP,,,6/1/2012,5/31/2013,1 / 0 / 0,1y 0m,Served,Local,No records,Ph.D in Philippine Studies,UP Diliman,Diliman,Philippines
10000186,31937201,SDWP,,,2/25/2010,3/11/2010,0 / 0 / 15,,,Abroad,,,"New York, USA",,USA
14000187,31708427,SLWP,,,9/1/2014,8/22/2016,1/11/2022,4y ,On-going,Abroad,French Government Scholarship,Masters in Teaching French as a Foreign Lang,Univ. of Sorbonne-Nouvelle Paris 3,Paris ,France
14000188,161031706,Sabbatical,Full-time,Original,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
14000189,31708427,SLWP,Full-time,Original,9/1/2014,8/22/2016,1/11/2022,4y ,for data cleaning,Abroad,Under the French Government Scholarship,To Pursue for a Master in Teaching French as a Foreign Language at ,University of Sorbonne-Nouvelle Paris 3,,"Paris, France"
10000190,31038510,SLWP,,,9/7/2010,9/6/2014,4 / 0 / 0,8y ,On-going,Abroad,No records,Ph.D in International Management,National Cheng Kung University,Tainan,Taiwan
10000191,31038510,SLWP,Full-time,Original,9/7/2010,9/6/2014,4 / 0 / 0,8y ,On-going,Abroad,,Ph.D in International Management,National Cheng Kung University,Tainan,Taiwan
10000192,31000471,SDWP,Full-time,Original,1/27/2010,1/28/2010,0 / 0 / 2,,,Abroad,,,"Bangkok, Thailand",,Thailand
14000193,31000471,Sabbatical,,,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
11000194,31703926,SLWP,,,11/1/2011,3/31/2012,0 / 5 / 0,0y 5m,for data cleaning,Local,,,,,
12000195,31603821,SLWP,,,11/1/2012,5/31/2013,0 / 7 / 0,0y 7m,On-going,Local,No records,MS in Computer Science,UP Diliman,Diliman,Philippines
12000196,31803751,SLWP,,,6/1/2012,5/31/2013,1 / 0 / 0,1y 0m,Served,Local,No records,Ph.D in Chemistry,UP Diliman,Diliman,Philippines
10000197,31035347,SDWP,Full-time,Original,2/8/2010,2/12/2010,0 / 0 / 5,,,Abroad,,,"Putrajaya, Malaysia",,Malaysia
10000198,31033248,SDWP,,,3/14/2010,3/17/2010,0 / 0 / 4,,for data cleaning,Abroad,,,,,Japan
13000199,31037103,SLWP,,,10/4/2013,7/31/2014,0 / 9 / 28,2y ,On-going,Abroad,Cambridge Assessment Scholarship,Master of Philosophy in Advanced CompSci,University of Cambridge,Cambridge,UK
11000200,32645476,Professorial Chair,,,7/1/2011,6/30/2012,1 / 0 / 0,1.5y 0m,,Local,,,,,
10000201,31001197,SDWP,,,2/24/2010,2/27/2010,0 / 0 / 4,,for data cleaning,Abroad,,,,,Indonesia
16000202,31603850,Sabbatical,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,1.5y 0m,On-going,Local,,Undertake research,,,
14000203,31407195,SLWP,,,7/21/2014,7/20/2017,3 / 0 / 0,6y ,On-going,Abroad,UP Modernization Doctoral Studies Fund,Ph.D in Statistics,"Australian National University, Australia",Australia,Australia
14000204,31407195,SLWP,Full-time,Original,7/21/2014,7/20/2017,3 / 0 / 0,6y ,for data cleaning,Abroad,Under the UP Expanded Modernization-Doctoral Studies Fund,PhD in Statistics,Australia National University (ANU),,Australia
11000205,31036408,SDWP,,,12/1/2011,5/30/2012,0 / 5 / 30,1y,Served,Abroad,Erasmus Mundus Mobility with Asia Programme,Post doctoral fellowship,"University of Nice Sophia-Antipolis, France",Antipolis,France
13000206,32810374,SDWP,,,7/15/2013,3/30/2014,0 / 8 / 16,2y ,On-going,Abroad,No records,Participant,"Hamburg, Germany",Hamburg,Germany
10000207,31736694,LFF,,,6/1/2010,5/31/2011,1 / 0 / 0,1.5y 0m,Served,Local,No records,MA in Communication Research,UP Diliman,Diliman,Philippines
13000208,31736694,SLWP,,,8/24/2013,8/31/2016,3 / 0 / 8,6y ,On-going,Abroad,No records,Ph.D in Marketing,City University of Hongkong,Hong Kong,Hong Kong
11000209,201321338,SLWP,,,6/1/2011,5/31/2012,1 / 0 / 0,1y 0m,On-going,Local,No records,Ph.D in Education,UP Diliman,Diliman,Philippines
12000210,201321338,LFF,,,6/1/2012,5/31/2013,1 / 0 / 0,1.5y 0m,On-going,Local,No records,Ph.D in Research and Evaluation,UP Diliman,Diliman,Philippines
12000211,31601986,SLWP,,,11/1/2012,5/31/2013,0 / 7 / 0,0y 7m,Served,Local,No records,MA in Comperative Literature,UP Diliman,Diliman,Philippines
15000212,31726019,SDWP,,,2/21/2015,3/22/2015,0 / 1 / 2,6m,On-going,Abroad,No records,Training in design workshop for Resilient Sensory Swarms Monitoring project,"University of California, Berkeley",California,USA
13000213,33002420,SLWP,,,6/15/2013,7/14/2015,2/1/2000,4y 6m,On-going,Abroad,UP Expanded Modernization Program-DSF,Ph.D in Accounting,Universit of New South Wales,Sydney,Australia
14000214,31034464,Sabbatical,,,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
13000215,31803147,SLWP,,,6/1/2013,5/31/2014,1 / 0 / 0,1y 0m,On-going,Local,reclass to foreign slwp,Ph.D in Social Psychology,UP Diliman,Diliman,Philippines
13000216,31803147,SLWP,,,9/8/2013,9/7/2015,2 / 0 / 0,4y ,On-going,Abroad,DSF-UP System,Ph.D in Social Psychology ,"University of Macau, China",Macau,China
14000217,32045060,SLWP,,,8/15/2014,7/31/2015,0 / 11 / 17,0y 11m,On-going,Local,No records,Ph.D in Environmental Engineering Program,UP Diliman,Quezon City,Philippines
15000218,31851427,SDWP,,,6/1/2015,8/1/2015,0 / 2 / 1,1y,On-going,Abroad,No records,"Visiting Research Associate, Academic Visitor","Melbourne, Australia",Melbourne,Australia
13000219,31803147,SLWP,,,9/8/2013,9/7/2016,3 / 0 / 0,6y ,On-going,Abroad,,,"University of Macau, China",Macau,China
11000220,31037975,SLWP,,,4/1/2011,7/31/2016,5/4/2000,11y ,On-going,Abroad,No records,Doctoral Studies,Tokyo Institute of Technology,Tokyo,Japan
11000221,31011600,Professorial Chair,Full-time,Original,7/1/2011,6/30/2012,1 / 0 / 0,1.5y 0m,,Local,,Manuel Roxas PC,,,
11000222,31037975,SLWP,Full-time,Original,4/1/2011,7/31/2016,5/4/2000,11y ,On-going,Abroad,,Ph.D. in Int'l. Dev't. Eng'g.,Tokyo Institute of Technology,Tokyo,Japan
13000223,33810597,SLWP,,,6/1/2013,10/31/2013,0 / 5 / 0,0y 5m,Served,Local,No records,MS in Information System,UP Open University,Manila,Philippines
15000224,31803591,SDWP,,,4/26/2015,6/24/2015,0 / 1 / 30,0y 1m,with RSO,Local,No records,Participate in an Intl. Training,Hokkaido University,Hokkaido,Japan
12000225,31037569,SLWP,,,6/1/2012,7/31/2017,5/2/2000,11y ,On-going,Abroad,No records,Ph.D in Southeast Asia Studies,National University of Singapore,Singapore,Singapore
12000226,31037569,SLWP,Full-time,Original,6/1/2012,7/31/2017,5/2/2000,11y ,for data cleaning,Abroad,,Ph.D in Southeast Asia Studies,National University of Singapore,,Singapore
12000227,31780231,SLWP,,,11/1/2012,5/31/2013,0 / 7 / 0,0y 7m,Served,Local,No records,Comprehensive Exam Review  ,UP Diliman,Diliman,Philippines
15000228,31780231,SLWP,,Reinstatement,8/1/2015,7/31/2016,1 / 0 / 0,1y 0m,On-going,Local,No records,Ph.D in Mathematics,UP Diliman,Diliman,Philippines
16000229,31037438,SLWP,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,1y 0m,On-going,Local,,MFA (thesis writing),UP Diliman,Diliman,Philippines
10000230,31035127,SDWP,,,3/4/2010,4/14/2010,0 / 1 / 11,6m,for data cleaning,Abroad,,,,,Hungary
16000231,31037446,SLWP,,,1/1/2016,12/31/2016,1 / 0 / 0,2y ,,Abroad,,Ph.D in Dance ,University of Melbourne,,Australia
10000232,31037446,SLWP,,,11/1/2010,10/31/2011,1 / 0 / 0,2y ,On-going,Abroad,No records,Ph.D in Dance ,University of Auckland,Auckland,New Zealand
10000233,31037446,SDWP,,,11/1/2010,9/30/2012,1/11/2000,4y ,for data cleaning,Abroad,,,"University of Auckland, New Zealand",,New Zealand
15000234,31846172,SLWP,,,8/1/2015,7/31/2017,2 / 0 / 0,4y ,On-going,Abroad,UP Expanded Modernization Program-DSF,Graduate program in History,Universidad Complutense de Madrid,Madrid,Spain
14000235,31846172,SDWP,,Renewal,8/4/2014,1/30/2015,0 / 5 / 27,1y,for data cleaning,Abroad,Under the Philippine-Spanish Friendship Program,,,,"Madrid and Sevilla, Spain"
11000236,33044186,NTSF,,,4/12/2011,10/31/2011,0 / 6 / 20,0y 9m,Served,Local,NTSF,MA in Business Administration,"NCBA, Cubao",Quezon City,Philippines
11000237,31036157,SLWP,,,6/1/2011,12/31/2016,5/7/2000,12y ,On-going,Abroad,No records,Ph.D in English,State University of New York,New York,USA
11000238,31086119,SLWP,,,10/31/2011,5/31/2014,2/7/2001,6y ,On-going,Abroad,"German Academic, Exchange Service",MA in German as a Foreign Language and German Philology,University of Bielefield,Bielefield,Germany
12000239,183205965,SLWP,Half-day,,6/1/2012,5/31/2014,2 / 0 / 0,2y 0m,On-going,Local,NTSF,BS in Information Technology,Datamex Institute of Computer Technology,Quezon City,Philippines
13000240,31032323,SLWP,,,4/1/2013,3/31/2015,2 / 0 / 0,4y ,On-going,Abroad,UPSDF(Foreign Fellowship),Ph.D in Management,"University Teknologi, Malaysia",Johar Bahru,Malaysia
13000241,31536508,SLWP,,,6/1/2013,10/31/2013,0 / 5 / 0,0y 5m,Served,Local,No records,Master's degree in Family Life and Child Dev'l,UP Diliman,Diliman,Philippines
13000242,31089670,SLWP,,,6/1/2013,7/31/2017,4/2/2000,4y 2m,On-going,Local,No records,Ph.D in Electrical Engineering,UP Diliman,Diliman,Philippines
13000243,31637104,SLWP,,,8/1/2013,5/31/2015,1/10/2000,4y ,On-going,Abroad,Fulbright Scholarship ,MA in Arts Management,"University at Buffalo, State",New York,USA
14000244,32045345,SLWP,,Renewal,6/1/2014,12/31/2014,0 / 7 / 0,2y ,for data cleaning,Abroad,,,Florida State University,Florida,USA
11000245,31036157,SLWP,Full-time,Original,6/1/2011,12/31/2016,5/7/2000,12y ,On-going,Abroad,,Ph.D in English,State University of New York,New York,USA
11000246,31086119,SLWP,Full-time,Original,10/1/2011,5/31/2014,2/8/2000,6y ,On-going,Abroad,"German Academic, Exchange Service",MA in German as a Foreign Language and German Philology,,Bielefield,Germany
13000247,31089670,SLWP,Full-time,Original,6/1/2013,7/31/2017,4/2/2000,4y 2m,On-going,Local,,Ph.D in Electrical Engineering,UP Diliman,Diliman,Philippines
11000248,33044186,NTSF,,,6/1/2011,10/31/2011,0 / 5 / 0,0y 7.5m,for data cleaning,Local,,,"NCBA, Cubao",,Philippines
13000249,31637104,SLWP,Full-time,Original,8/1/2013,5/31/2015,1/10/2000,4y ,On-going,Abroad,Fulbright Scholarship ,MA in Arts Management,"University at Buffalo, State",New York,USA
14000250,31637104,SLWP,,Renewal,6/1/2014,5/31/2015,1 / 0 / 0,2y ,for data cleaning,Abroad,Under the Fullbright Scholarship,,"University at Buffalo, State University of New York",New York,USA
13000251,31032323,SLWP,Full-time,Original,4/1/2013,3/31/2015,2 / 0 / 0,4y ,On-going,Abroad,UPSDF(Foreign Fellowship),Ph.D (Management),"University Teknologi, Malaysia",Johar Bahru,Malaysia
11000252,32038869,SDWP,,,11/2/2011,3/31/2012,0 / 4 / 30,1y,On-going,Abroad,No records,Visiting professor,Mahasarakham University,Sarakham Province,Thailand
13000253,33016851,NTSF,,,4/22/2013,4/21/2015,2 / 0 / 0,3y 0m,On-going,Local,NTSF,BS in Public Administration,Pamantasan ng Lungsod ng Maynila,Manila,Philippines
13000254,33016851,NTSF,,,6/1/2013,5/31/2014,1 / 0 / 0,1.5y 0m,for data cleaning,Local,,,Pamantasan ng Lungsod ng Maynila,,Philippines
14000255,33016851,NTSF,,Renewal,4/22/2014,4/21/2015,1 / 0 / 0,1.5y 0m,for data cleaning,Local,Charge Againts 17.00..050.60 (ADF),,Pamantasan ng Lungsod ng Maynila,,Philippines
15000256,31036440,SLWP,,,1/1/2015,12/31/2015,1 / 0 / 0,2y ,On-going,Abroad,Doctoral Studies Fund,Ph.D in Sports Science,Mahidol University,Salaya,Thailand
16000257,31036440,SLWP,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,2y ,On-going,Abroad,Doctoral Studies Fund,Ph.D in Sports Science,Mahidol University,Salaya,Thailand
11000258,31584993,SLWP,,,4/4/2011,5/31/2013,2/1/2028,4y 6m,with RSO,Abroad,2011 Japanese Gov't Scholarship,"Japanese Language Training, PhD in Mathematics ",Kyushu University,Kyushu,Japan
14000259,33086946,SLWP,,,9/30/2014,9/29/2015,1 / 0 / 0,2y ,On-going,Abroad,No records,"Master of Public Policy, GRIPS",GRIPS Graduate School of Policy Studies,Tokyo,Japan
16000260,33086946,SDWP,,,7/7/2016,8/6/2016,0 / 1 / 0,6m,On-going,Abroad,,Research Fellow,GRIPS ,Tokyo,Japan
10000261,191690348,SLWP,Full-time,Original,11/1/2010,3/31/2011,0 / 5 / 0,0y 5m,Served,Local,,MA in Education Major in Chemistry,UP Diliman,Diliman,Philippines
11000262,41033494,SDWP,,,1/3/2011,4/3/2011,0 / 3 / 1,1y,for data cleaning,Abroad,,,University of Houston,"Houston, Texas",USA
14000263,41033698,Sabbatical,Full-Time,Original,6/1/2014,5/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
11000264,41033698,Professorial Chair,,,7/1/2011,6/30/2012,1 / 0 / 0,1.5y 0m,,,Jose ans Asuncion Joya PC,,,,
15000265,42043191,SDWP,,,4/16/2015,5/31/2015,0 / 1 / 16,6m,On-going,Abroad,ERDT,Post doctoral fellowship,University of Sheffield,S. Yorkshire,UK
14000266,41690553,SLWP,,,1/6/2014,1/5/2017,3 / 0 / 0,6y ,On-going,Abroad,Australia Awards Scholarship,Ph.D in Science Education,University of Melbourne,Melbourne,Australia
14000267,41690553,SLWP,Full-time,Renewal,1/6/2014,1/5/2017,3 / 0 / 0,6y ,On-going,Abroad,Under the Australian Government Scholarship (Australia Awards Scholarship),Ph.D. in Science Education,University of Melbourne,Melbourne,Australia
11000268,41603814,SLWP,,,6/1/2011,5/31/2014,3 / 0 / 0,3y 0m,On-going,Local,No records,Ph.D in Statistics,UP Diliman,Diliman,Philippines
11000269,41603814,SLWP,Full-time,Original,6/1/2011,5/31/2014,3 / 0 / 0,3y 0m,On-going,Local,,PhD in Statistics,UP Diliman,Diliman,Philippines
10000270,41048779,SDWP,Full-time,Original,2/10/2010,2/12/2010,0 / 0 / 3,0y 0m,,Local,,6th NTSP Congress ,,Butuan City,Philippines
13000271,42764159,SDWOP,,,4/1/2013,3/31/2014,1 / 0 / 0,1y 0m,On-going,Abroad,No records,Internship Program,"Institute of Physics and Chemical Research Wako, Saitama",Saitama,Japan
10000272,41003114,SDWP,,,6/1/2010,10/31/2010,0 / 5 / 0,1y,for data cleaning,Abroad,,,University of Malaya,,Malaysia
14000273,22041975,SDWOP,,,4/1/2014,3/31/2017,3 / 0 / 0,3y 0m,On-going,Abroad,No records,Visiting Professor,Osaka University,Osaka,Japan
15000274,41604528,SLWP,,,1/1/2015,5/31/2015,0 / 5 / 0,0y 5m,On-going,Local,No records,"Thesis writing, MA in Linguistics",UP Diliman,Quezon City,Philippines
12000275,41031507,SDWP,,,8/24/2012,12/21/2012,0 / 3 / 28,1y,On-going,Abroad,Philippine-American Educational Foundation,Fulbright Scholarship,USA,USA,USA
15000276,41031507,Professorial Chair,,,6/1/2015,7/31/2016,1/2/2000,1.5y 3m,On-going,Local,,Oscar M. Lopes Sterling PC,,,
15000277,41651137,SDWP,,,5/16/2015,6/29/2015,0 / 1 / 14,6m,On-going,Abroad,No records,Participate in the Asian Graduate Student Fellow,National University of Singapore,Singapore,Singapore
15000278,41033012,Sabbatical,Full-time,Original,8/1/2015,7/31/2016,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
14000279,41033402,Sabbatical,,,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
10000280,101000429,Professorial Chair,,,7/1/2010,6/30/2011,1 / 0 / 0,1.5y 0m,,,Tito De Santos PC,,,,
16000281,41903512,LFF,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,1.5y 0m,on-going,Local,UPD LFF,PhD,UP Diliman,Diliman,Philippines
13000282,41033834,SLWP,,,6/1/2013,5/31/2014,1 / 0 / 0,1y 0m,On-going,Local,No records,Ph.D in Comparative Literature,UP Diliman,Diliman,Philippines
16000283,41695140,SLWP,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,2y ,On-going,Abroad,UP DSF,PhD  Mathematics,Drexel University,Philadelphia,USA
10000284,122043774,SDWP,,,1/15/2010,3/15/2011,1/2/2001,3y ,On-going,Abroad,No records,Research Work,University of Houston,Texas,USA
10000285,41035365,SLWP,,,2/1/2010,5/31/2014,4/4/2000,9y ,On-going,Abroad,ERDT-FD scholarship program,Ph.D in Electrical and Electronic Eng'g,University of Southampton,Southampton,United Kingdom
10000286,71039416,SLWP,,,2/1/2010,5/31/2014,4/4/2000,9y ,On-going,Abroad,ERDT-FD scholarship program,Ph.D in Electrical and Electronic Eng'g,University of Southampton,Southampton,United Kingdom
13000287,41653917,SLWP,,,9/1/2013,3/31/2014,0 / 7 / 0,2y ,On-going,Abroad,No records,Exchange Graduate Student,Meiji University,Tokyo,Japan
16000288,41653917,SLWP,Full-time,,8/1/2016,7/31/2017,1 / 0 / 0,1y 0m,On-going,Local,,DPA-Doctor of Public Adm,UP Diliman,Diliman,Philippines
10000289,41035365,SLWP,Full-time,Original,2/1/2010,5/31/2014,4/4/2000,9y ,On-going,Abroad,ERDT-FD scholarship program,PhD in Electronic and Electrical Engineering,University of Southampton,Southampton,United Kingdom
11000290,122043774,SDWP,Full-time,Original,1/15/2011,3/15/2011,0 / 2 / 1,1y,Served,Abroad,,Conduct research ,University of Houston,Texas,USA
10000291,41583049,SDWP,,,11/1/2010,5/31/2012,1/7/2000,4y ,On-going,Abroad,No records,Post doctoral fellowship,University of Zunch,Zunch,Switzerland
12000292,41583049,SDWOP,,,11/1/2012,5/31/2013,0 / 7 / 0,0y 7m,On-going,Abroad,No records,Post doctoral fellowship,Kankuk University,Seoul,Korea
13000293,41032676,SLWP,,,6/1/2013,5/31/2014,1 / 0 / 0,1y 0m,On-going,Local,No records,Ph.D in Statistics,UP Diliman,Diliman,Philippines
14000294,41032676,SLWP,,,8/1/2014,5/31/2015,0 / 10 / 0,0y 10m,On-going,Local,No records,Ph.D in Statistics,UP Diliman,Diliman,Philippines
12000295,41583049,SDWP,,,11/1/2012,5/31/2013,0 / 7 / 0,2y ,for data cleaning,Abroad,,,Kankuk University,Seoul,Korea
12000296,41032676,SLWP,Full-time,Original,6/1/2012,5/31/2014,2 / 0 / 0,2y 0m,On-going,Local,,Ph.D in Statistics,UP Diliman,Diliman,Philippines
11000297,191037203,LFF,,,6/1/2011,5/31/2012,1 / 0 / 0,1.5y 0m,Served,Local,No records,MA in Speech Communication,UP Diliman,Diliman,Philippines
13000298,191037203,SLWP,,,6/1/2013,10/31/2013,0 / 5 / 0,0y 5m,On-going,Local,No records,PhD. in Speech Communication,UP Diliman,Diliman,Philippines
16000299,41034779,Sabbatical,Full-time,Original,8/1/2016,7/31/2017,1 / 0 / 0,1.5y 0m,,Local,,Rest and Renewal,,,
10000300,41034779,SDWP,,,2/10/2010,2/13/2010,0 / 0 / 4,,for data cleaning,Abroad,,,,,Cambodia
12000301,43677016,LFF,,,6/1/2012,5/31/2013,1 / 0 / 0,1.5y 0m,Served,Local,No records,Master's degree in Sociology,UP Diliman,Diliman,Philippines
10000302,43655250,NTSF,,Renewal,6/1/2010,5/31/2011,1 / 0 / 0,1.5y 0m,for data cleaning,Local,,,NCBA- Fairview,,Philippines
11000303,43703141,SLWP,Half-day,,2/7/2011,4/22/2011,0 / 2 / 16,0y 2m,On-going,Local,No records,CPA Board Exam Review,Board Exam,Diliman,Philippines
11000304,43703141,SLWP,Full-time,,4/25/2011,5/31/2011,0 / 1 / 7,0y 1m,On-going,Local,No records,CPA Board Exam Review,Board Exam,Diliman,Philippines
11000305,41594015,SDWP,,,8/29/2011,12/21/2011,0 / 3 / 23,1y,Served,Abroad,No records,Participate in the Global Internship Programme,Gwangju Institute of Science and Technology,Gwangju,South Korea
10000306,42066415,SDWOP,,,3/30/2010,6/1/2010,0 / 2 / 3,0y 2m,for data cleaning,Abroad,,,Hokkaido University Graduate School ,,Japan
12000307,31222237,SLWP,,,6/1/2012,5/31/2013,1 / 0 / 0,2y ,On-going,Abroad,No records,Ph.D in Architecture,Griffth University,Queensland,Australia
14000308,31222237,SLWP,,,5/15/2014,7/15/2017,3/2/2001,7y ,On-going,Abroad,No records,Ph.D in Architecture,Griffth University,Queensland,Australia
15000309,31222237,SLWP,,Renewal,5/15/2015,5/14/2016,1 / 0 / 0,2y ,for data cleaning,Abroad,Under the UP Expanded Modernization Program,,The Griffith University,,"Queensland, Australia"
16000310,31222237,SLWP,,Renewal,5/15/2016,5/14/2017,1 / 0 / 0,2y ,for data cleaning,Abroad,Under the UP Expanded Modernization Program,,Griffith University,Queensland,Australia
13000311,41090704,LFF,,,6/1/2013,5/31/2014,1 / 0 / 0,1.5y 0m,Served,Local,No records,Master's degree in Education Major in Educational Administration,U.P Diliman,Diliman,Philippines
14000312,42040761,Sabbatical,Full-time,Renewal,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
14000313,41030187,SDWP,,,9/1/2014,11/30/2014,0 / 3 / 0,1y,Served,Abroad,Fulbright Senior Scholar,Research Work as a Fulbright Sr. Scholar,Intercultural Comm. Inst. In Portland,Oregon,USA
16000314,12834693,SLWP,Half-day,,3/1/2016,5/31/2016,0 / 3 / 0,0y 3m,On-going,Local,,Dissertation for PHD,De La Salle-Araneta Univ,,Philippines
12000315,41931647,LFF,,,6/1/2012,5/31/2014,2 / 0 / 0,3y 0m,On-going,Local,No records,Ph.D in Mathematics,UP Diliman,Diliman,Philippines
13000316,41693351,SLWP,,,6/1/2013,5/31/2014,1 / 0 / 0,1y 0m,Served,Local,No records,Master's in Health Education,UP Diliman,Diliman,Philippines
10000317,183207446,SLWP,Half-day,,6/1/2010,10/31/2011,1/5/2000,1y 5m,Served,Local,No records,MA in Guidance,UP Diliman,Diliman,Philippines
15000318,41036105,SLWP,,,1/1/2015,5/31/2015,0 / 5 / 0,0y 5m,served,Local,No records,MA in Comparative Literature,UP Diliman,Diliman,Philippines
13000319,41928593,SLWP,,,9/10/2013,5/31/2014,0 / 8 / 22,2y ,On-going,Abroad,No records,Ph.D in School of Chemical Eng and Advanced Materials,New Castle University,New Castle,UK
16000320,31930831,SDWP,Full-time,Original,2/27/2016,4/1/2016,0 / 1 / 6,6m,On-going,Abroad,,To Serve as Fulbright Senior Research Ascholar,University of Rouen,Rouen,France
15000321,41607204,SDWP,,,2/21/2015,3/22/2015,0 / 1 / 2,6m,On-going,Abroad,No records,Training in Design workshop for Resilient Sensory Swarms Monitoring project,"University of California, Berkeley",California,USA
11000322,41836115,SLWP,,,4/4/2011,5/31/2012,1/1/2028,2y 6m,On-going,Abroad,2011 Japanese Gov't Scholarship,"Japanese Language Training, PhD in Mathematics",Kyushu University,Fukuoka,Japan
12000323,41694160,SLWP,,,6/1/2012,5/31/2013,1 / 0 / 0,2y ,with RSO,Abroad,No records,Ph.D in Geomatics Engineeering,ITC- University of Twente,Enschede,Netherlands
10000324,42040931,Professorial Chair,,,1/1/2010,12/31/2010,1 / 0 / 0,1.5y 0m,,,Pearl Energy PC in Sedimentology & Clay Res.,,,,
11000325,41063975,SLWP,,,6/1/2011,5/31/2013,2 / 0 / 0,4y ,On-going,Abroad,No records,Ph.D in Chemistry,Academia Sinica,Taipei,Taiwan
11000326,41063975,SDWP,,,10/16/2011,1/6/2012,0 / 2 / 22,1y,On-going,Abroad,No records,Research Work,Academia Sinica,Taipei,Taiwan
13000327,41063975,LFF,,,6/1/2013,5/31/2015,2 / 0 / 0,3y 0m,On-going,Local,No records,Ph.D in Chemistry,UP Diliman,Diliman,Philippines
13000328,41063975,LFF,,,6/1/2013,5/31/2014,1 / 0 / 0,1.5y 0m,for data cleaning,,,,,,
11000329,41063975,SLWP,,,6/1/2011,5/31/2012,1 / 0 / 0,2y ,for data cleaning,Abroad,,,,,Taiwan
14000330,41063975,LFF,,Renewal,6/1/2014,5/31/2015,1 / 0 / 0,1.5y 0m,for data cleaning,,Salary drawn Againts FDF,,,,
10000331,42033049,SDWP,,,1/22/2010,1/31/2010,0 / 0 / 10,,for data cleaning,Abroad,,,,Rabat,Morocco
13000332,41803417,SDWOP,,,5/1/2013,7/31/2013,0 / 3 / 0,0y 3m,On-going,Abroad,No records,Visiting professor,Mahasarakham University,Maha Sarakham,Thailand
10000333,42810350,SDWP,,,5/17/2010,7/31/2010,0 / 2 / 15,1y,for data cleaning,Abroad,"Asian Graduate, Student Fellowship",,National University of Singapore,,Singapore
14000334,41033818,Sabbatical,,,8/1/2014,7/31/2015,1 / 0 / 0,1.5y 0m,On-going,Local,,,,,
12000335,193624802,SLWP,Half-day,,11/1/2012,3/31/2014,1/5/2000,1y 5m,On-going,Local,No records,Diploma in Public Management Program,UP Diliman,Diliman,Philippines
